idx,Manufacturer,Brand,surfaceLetter,pstatus,words,citation,imgurl
57,Kodak,Illustrators' Special,,notp,"chlorobromide, enlarging, normal, pure white stock, full scale, rich tones","Popular Photography, May 1953, page 144",scans/image00144.jpg
57,Kodak,Illustrators' Special,,notp,a lustrous fine-grained surface for fine reproduction prints,"Popular Photography, October 1953, page 93",scans/image00093.jpg
57,Kodak,Illustrators' Special,,notp,for fine illustration work,"Popular Photography, February 1954, page 70",scans/image00070 (2).jpg
57,Kodak,Illustrators' Special,,notp,"widely used for making prints for reproduction, is similar to Kodak Ektalure in speed, but is on pure white stock","Popular Photography, March 1954, page 81",scans/image00081.jpg
57,Kodak,Illustrators' Special,,notp,for hanging at home,"Popular Photography, November 1954, page 90",scans/image00090.jpg
57,Kodak,Illustrators' Special,,notp,for fine enlargements,"Popular Photography, November 1954, page 90",scans/image00090.jpg
58,Kodak,Portrait Proof,,pmeasured,"chlorobromide, enlarging, fast, rough, D.O.P., for proofs, murals","Popular Photography, May 1950, page 140",scans/image00140.jpg
58,Kodak,Portrait Proof,,pmeasured,"Kodak Portrait Proof Paper—a warm, luminous-tone paper especially suited for delicate subjects and atmospheric landscapes.","Popular Photography, September 1951, page 89",scans/image00089.jpg
58,Kodak,Portrait Proof,,pmeasured,"chlorobromide, enlarging, fast, rough, D.O.P., for proofs, murals","Popular Photography, May 1953, page 144",scans/image00144.jpg
59,Kodak,Resisto Rapid,,pmeasured,"chlorobromide, enlarging, fast, water resistant base for rapid processing","Popular Photography, May 1950, page 140",scans/image00140.jpg
59,Kodak,Resisto Rapid,,pmeasured,"chlorobromide, enlarging, fast, water resistant base for rapid processing","Popular Photography, May 1953, page 144",scans/image00144.jpg
59,Kodak,Resisto Rapid,,pmeasured,extra-fast printing and processing,"Popular Photography, February 1954, page 70",scans/image00070 (2).jpg
59,Kodak,Resisto Rapid,,pmeasured,"projection paper similar to Kodabromide, but on a water-resistant stock so that it dries almost immediately","Popular Photography, March 1954, page 81",scans/image00081.jpg
60,Kodak,Royal Bromide,,notp,"bromide, enlarging, very fast, extreme speed for portrait, pictorial work","Popular Photography, May 1950, page 140",scans/image00140.jpg
61,Kodak,Velox Rapid,,pmeasured,"chloride, enlarging, slow, optical printers, full scale, rich tones","Popular Photography, May 1950, page 140",scans/image00140.jpg
61,Kodak,Velox Rapid,,pmeasured,"chloride, enlarging, slow, optical printers, full scale, rich tones","Popular Photography, May 1953, page 144",scans/image00144.jpg
62,Kodak,Unicontrast V.R.,,notp,"chloride, enlarging, slow, optical printers, full scale, rich tones, longer scale","Popular Photography, May 1950, page 140",scans/image00140.jpg
63,Kodak,Carbro Paper,,notp,"chlorobromide, enlarging, fast, special paper for making carbro prints","Popular Photography, May 1950, page 140",scans/image00140.jpg
63,Kodak,Carbro Paper,,notp,"chlorobromide, enlarging, fast, special paper for making carbro prints","Popular Photography, May 1953, page 144",scans/image00144.jpg
64,Kodak,Super Speed Dir. Pos.,,notp,"bromide, camera, fast, reversal, positives by exposure in camera","Popular Photography, May 1950, page 140",scans/image00140.jpg
64,Kodak,Super Speed Dir. Pos.,,notp,"bromide, camera, fast, reversal, positives by exposure in camera","Popular Photography, May 1953, page 144",scans/image00144.jpg
65,Kodak,Translite,,pmeasured,"chlorobromide, enlarging, fast, film, coated both sides, rear illumination, enlarged negatives","Popular Photography, May 1950, page 140",scans/image00140.jpg
65,Kodak,Translite,,pmeasured,"This is a special paper for display transparencies. On the face is an Opal-type emulsion which yields warm brown tones; on the back is a fast bromide emulsion to reinforce the image on the face when the print is viewed by transmitted light. This paper is an interesting medium for translucent panels, lamp shades, and the like. Single weight only.","Popular Photography, June 1951, page 100",scans/image00100.jpg
65,Kodak,Translite,,pmeasured,for transilluminated prints,"Popular Photography, January 1953, page 73",scans/image00073.jpg
65,Kodak,Translite,,pmeasured,for transilluminated prints,"Popular Photography, March 1953, page 81",scans/image00081.jpg
65,Kodak,Translite,,pmeasured,"chlorobromide, enlarging, fast, supplied as film and paper; coated both sides; rear illumination, enlarged negatives","Popular Photography, May 1953, page 144",scans/image00144.jpg
65,Kodak,Translite,,pmeasured,for rear-illuminated prints,"Popular Photography, February 1954, page 70",scans/image00070 (2).jpg
65,Kodak,Translite,,pmeasured,...widely used for prints and displays to be illuminated from the rear. It has a special translucent base.,"Popular Photography, March 1954, page 81",scans/image00081.jpg
65,Kodak,Translite,,pmeasured,for fine enlargements,"Popular Photography, November 1954, page 90",scans/image00090.jpg
66,Kodak,Kodagraph Contact,,notp,"chloride, contact, normal speed, reflex copies, smooth luster","Popular Photography, May 1950, page 140",scans/image00140.jpg
67,Gevaert,Artex Projection,,pmeasured,"chlorobromide, enlarging, normal speed, warm tones for portrait work, rough surfaces","Popular Photography, May 1950, page 140",scans/image00140.jpg
68,Gevaert,P.O.P. Proof,,notp,"P.O.P., contact, normal speed, proofs, print by daylight or arc, glossy","Popular Photography, May 1950, page 140",scans/image00140.jpg
69,Gevaert,Projection Proof,,pmeasured,"chlorobromide, enlarging, normal speed, warm tone emulsion on a rough matte base","Popular Photography, May 1950, page 140",scans/image00140.jpg
70,Grant,Direx,,notp,"direct pos., camera, fast, direct positive prints by chemical reversal of emulsion, used in the camera","Popular Photography, May 1950, page 140",scans/image00140.jpg
71,Haloid,Halo,,pmeasured,"chloride, contact, normal speed, glossy, cold tones, full scale of gradation","Popular Photography, May 1950, page 140",scans/image00140.jpg
72,Haloid,Industro,,pmeasured,"chloride, contact, normal speed, wide latitude, warm tones, portrait, commercial","Popular Photography, May 1950, page 140",scans/image00140.jpg
73,Haloid,Halobrome,,pmeasured,"chlorobromide, enlarging, fast, commerical photography, photofinishing","Popular Photography, May 1950, page 140",scans/image00140.jpg
74,Haloid,Portraya,,notp,"chlorobromide, enlarging, normal speed, portrait enlargements, warm tones, wide latitude","Popular Photography, May 1950, page 140",scans/image00140.jpg
75,Haloid,Portraya Projection Proof,,pmeasured,"chlorobromide, enlarging, medium speed, photo murals and portrait proofs","Popular Photography, May 1950, page 140",scans/image00140.jpg
76,Ilford,Commercial,,notp,"bromide, enlarging, fast, commercial and portrait work","Popular Photography, May 1950, page 140",scans/image00140.jpg
77,Ilford,De Luxe,,notp,"bromide, carbro, fast, long range, cold tones","Popular Photography, May 1950, page 140",scans/image00140.jpg
78,Ilford,Plastika,,pmeasured,"chlorobromide, enlarging, fast, wide latitude, no blocking in shadows, warm blacks","Popular Photography, May 1950, page 140",scans/image00140.jpg
79,Illingsworth,De Luxe Bromide,,notp,"bromide, carbro, fast, long range, cold tones, for carbro and bromoil work","Popular Photography, May 1950, page 140",scans/image00140.jpg
80,Dupont,Warmtone,DL,pmeasured,"A new projection printing paper. FOR LUXURIOUS, RICHER, MORE RADIANT PICTURES. “Du Pont Warmtone is an entirely new warm tone projection printing paper...Warmtone gives your prints a soft, warm tone...an animation and sparkle of professional, salon quality. It brings out-the very best in your negatives. Finest paper you can get, Du Pont Warmtone provides an ideal finish for pastorals, seascapes, portraits, scenes in every season. Exceptional speed is a feature of new Du Pont Warmtone. You can make beautiful pictures more rapidly than ever before. Its extremely wide latitude allows greater flexibility in exposures which are compensated for in development to produce perfect prints of uniform quality. Surface Texture. Du Pont Warmtone has a superior surface texture that’s ideal for hand coloring or tinting. It tones readily and its toning properties are superb. Remarkable stability means that Du Pont Warmtone retains color and gradation. And, good news for you, it has much greater shelflife. Standsup...remains fresh longer. Now available in 5 surfaces—Du Pont Warmtone projection paper is now available in five surfaces: DL Velvet Grain texture, Natural White stock tint, Luster sheen, D. W.","Popular Photography, November 1950, page 9",scans/image00009.jpg
80,Dupont,Warmtone,DL,pmeasured,"Du Pont Warmtone gives your prints a soft, warm tone... full of animation and sparkle. It enables you to obtain all the richness and vitality of your best negatives. You'll find it’s fun to make projection prints with Warmtone...a thrill to watch the luxurious image appear in your developer tray. You'll get real satisfaction from your work...be proud to exhibit your pictures...proud to keep them...proud to give them. Ideal for portraits, pastorals, landscapes and seascapes. You'll like Warmtone. It has exceptional speed and its extremely wide latitude permits maximum flexibility in making exposures. Excellent for coloring, tinting and toning. DL Velvet Grain texture, Natural White stock tint, Luster sheen, D. W.","Popular Photography, October 1951, page 4",scans/image00004.jpg
81,Dupont,Warmtone,EL,pmeasured,"A new projection printing paper. FOR LUXURIOUS, RICHER, MORE RADIANT PICTURES. “Du Pont Warmtone is an entirely new warm tone projection printing paper...Warmtone gives your prints a soft, warm tone...an animation and sparkle of professional, salon quality. It brings out-the very best in your negatives. Finest paper you can get, Du Pont Warmtone provides an ideal finish for pastorals, seascapes, portraits, scenes in every season. Exceptional speed is a feature of new Du Pont Warmtone. You can make beautiful pictures more rapidly than ever before. Its extremely wide latitude allows greater flexibility in exposures which are compensated for in development to produce perfect prints of uniform quality. Surface Texture. Du Pont Warmtone has a superior surface texture that’s ideal for hand coloring or tinting. It tones readily and its toning properties are superb. Remarkable stability means that Du Pont Warmtone retains color and gradation. And, good news for you, it has much greater shelflife. Standsup...remains fresh longer. Now available in 5 surfaces—Du Pont Warmtone projection paper is now available in five surfaces: EL Velvet Grain texture, Buff Luster sheen, D. W.","Popular Photography, November 1950, page 9",scans/image00009.jpg
81,Dupont,Warmtone,EL,pmeasured,"Du Pont Warmtone gives your prints a soft, warm tone... full of animation and sparkle. It enables you to obtain all the richness and vitality of your best negatives. You'll find it’s fun to make projection prints with Warmtone...a thrill to watch the luxurious image appear in your developer tray. You'll get real satisfaction from your work...be proud to exhibit your pictures...proud to keep them...proud to give them. Ideal for portraits, pastorals, landscapes and seascapes. You'll like Warmtone. It has exceptional speed and its extremely wide latitude permits maximum flexibility in making exposures. Excellent for coloring, tinting and toning. EL Velvet Grain texture, Buff Luster sheen, D. W.","Popular Photography, October 1951, page 4",scans/image00004.jpg
82,Dupont,Warmtone,DDL,pmeasured,"A new projection printing paper. FOR LUXURIOUS, RICHER, MORE RADIANT PICTURES. “Du Pont Warmtone is an entirely new warm tone projection printing paper...Warmtone gives your prints a soft, warm tone...an animation and sparkle of professional, salon quality. It brings out-the very best in your negatives. Finest paper you can get, Du Pont Warmtone provides an ideal finish for pastorals, seascapes, portraits, scenes in every season. Exceptional speed is a feature of new Du Pont Warmtone. You can make beautiful pictures more rapidly than ever before. Its extremely wide latitude allows greater flexibility in exposures which are compensated for in development to produce perfect prints of uniform quality. Surface Texture. Du Pont Warmtone has a superior surface texture that’s ideal for hand coloring or tinting. It tones readily and its toning properties are superb. Remarkable stability means that Du Pont Warmtone retains color and gradation. And, good news for you, it has much greater shelflife. Standsup...remains fresh longer. Now available in 5 surfaces—Du Pont Warmtone projection paper is now available in five surfaces: DDL Natural White stock tint, Rough texture, Luster sheen, D. W.","Popular Photography, November 1950, page 9",scans/image00009.jpg
82,Dupont,Warmtone,DDL,pmeasured,"Du Pont Warmtone gives your prints a soft, warm tone... full of animation and sparkle. It enables you to obtain all the richness and vitality of your best negatives. You'll find it’s fun to make projection prints with Warmtone...a thrill to watch the luxurious image appear in your developer tray. You'll get real satisfaction from your work...be proud to exhibit your pictures...proud to keep them...proud to give them. Ideal for portraits, pastorals, landscapes and seascapes. You'll like Warmtone. It has exceptional speed and its extremely wide latitude permits maximum flexibility in making exposures. Excellent for coloring, tinting and toning. DDL Natural White stock tint, Rough texture, Luster sheen, D. W.","Popular Photography, October 1951, page 4",scans/image00004.jpg
83,Dupont,Warmtone,DS,pmeasured,"A new projection printing paper. FOR LUXURIOUS, RICHER, MORE RADIANT PICTURES. “Du Pont Warmtone is an entirely new warm tone projection printing paper...Warmtone gives your prints a soft, warm tone...an animation and sparkle of professional, salon quality. It brings out-the very best in your negatives. Finest paper you can get, Du Pont Warmtone provides an ideal finish for pastorals, seascapes, portraits, scenes in every season. Exceptional speed is a feature of new Du Pont Warmtone. You can make beautiful pictures more rapidly than ever before. Its extremely wide latitude allows greater flexibility in exposures which are compensated for in development to produce perfect prints of uniform quality. Surface Texture. Du Pont Warmtone has a superior surface texture that’s ideal for hand coloring or tinting. It tones readily and its toning properties are superb. Remarkable stability means that Du Pont Warmtone retains color and gradation. And, good news for you, it has much greater shelflife. Standsup...remains fresh longer. Now available in 5 surfaces—Du Pont Warmtone projection paper is now available in five surfaces: DS Velvet Grain texture, Natural White stock tint, High Luster sheen, D. W.","Popular Photography, November 1950, page 9",scans/image00009.jpg
83,Dupont,Warmtone,DS,pmeasured,"Du Pont Warmtone gives your prints a soft, warm tone... full of animation and sparkle. It enables you to obtain all the richness and vitality of your best negatives. You'll find it’s fun to make projection prints with Warmtone...a thrill to watch the luxurious image appear in your developer tray. You'll get real satisfaction from your work...be proud to exhibit your pictures...proud to keep them...proud to give them. Ideal for portraits, pastorals, landscapes and seascapes. You'll like Warmtone. It has exceptional speed and its extremely wide latitude permits maximum flexibility in making exposures. Excellent for coloring, tinting and toning. DS Velvet Grain texture, Natural White stock tint, High Luster sheen, D. W.","Popular Photography, October 1951, page 4",scans/image00004.jpg
84,Dupont,Warmtone,Y,pmeasured,"A new projection printing paper. FOR LUXURIOUS, RICHER, MORE RADIANT PICTURES. “Du Pont Warmtone is an entirely new warm tone projection printing paper...Warmtone gives your prints a soft, warm tone...an animation and sparkle of professional, salon quality. It brings out-the very best in your negatives. Finest paper you can get, Du Pont Warmtone provides an ideal finish for pastorals, seascapes, portraits, scenes in every season. Exceptional speed is a feature of new Du Pont Warmtone. You can make beautiful pictures more rapidly than ever before. Its extremely wide latitude allows greater flexibility in exposures which are compensated for in development to produce perfect prints of uniform quality. Surface Texture. Du Pont Warmtone has a superior surface texture that’s ideal for hand coloring or tinting. It tones readily and its toning properties are superb. Remarkable stability means that Du Pont Warmtone retains color and gradation. And, good news for you, it has much greater shelflife. Standsup...remains fresh longer. Now available in 5 surfaces—Du Pont Warmtone projection paper is now available in five surfaces: Y Cream White stock tint, Silk texture, D. W.","Popular Photography, November 1950, page 9",scans/image00009.jpg
84,Dupont,Warmtone,Y,pmeasured,"Du Pont Warmtone gives your prints a soft, warm tone... full of animation and sparkle. It enables you to obtain all the richness and vitality of your best negatives. You'll find it’s fun to make projection prints with Warmtone...a thrill to watch the luxurious image appear in your developer tray. You'll get real satisfaction from your work...be proud to exhibit your pictures...proud to keep them...proud to give them. Ideal for portraits, pastorals, landscapes and seascapes. You'll like Warmtone. It has exceptional speed and its extremely wide latitude permits maximum flexibility in making exposures. Excellent for coloring, tinting and toning. Y Cream White stock tint, Silk texture, D. W.","Popular Photography, October 1951, page 4",scans/image00004.jpg
85,Kodak,Azo,E,pmeasured,"Want professional quality in prints for record purposes, album, and reproduction? Pick Kodak Azo. Image tone just a bit warmer than Velox. Six contrast grades accommodate every negative. This paper is often chosen for exhibition prints from paper negatives—it has “quality plus.” White stock tint, fine-grained texture, lustre sheen.","Popular Photography, June 1951, page 99",scans/image00099.jpg
86,Kodak,Azo,F,pmeasured,"Want professional quality in prints for record purposes, album, and reproduction? Pick Kodak Azo. Image tone just a bit warmer than Velox. Six contrast grades accommodate every negative. This paper is often chosen for exhibition prints from paper negatives—it has “quality plus.” White stock tint, smooth texture, glossy sheen.","Popular Photography, June 1951, page 99",scans/image00099.jpg
87,Kodak,Resisto,N,notp,"Short of time? Kodak Resisto N paper has a water-resistant base which permits complete processing in eight minutes, complete drying in less than ten minutes more. That's speed! The tough plastic-impregnated also reduces wear when prints are handled. Tone and other characteristics are very similar to those of Velox. White stock tint, smooth texture, lustre sheen.","Popular Photography, June 1951, page 99",scans/image00099.jpg
87,Kodak,Resisto,N,notp,for contact prints,"Popular Photography, January 1953, page 73",scans/image00073.jpg
87,Kodak,Resisto,N,notp,for contact prints,"Popular Photography, March 1953, page 81",scans/image00081.jpg
87,Kodak,Resisto,N,notp,for contact printing,"Popular Photography, February 1954, page 70",scans/image00070 (2).jpg
88,Kodak,Illustrators' Azo,E,notp,"For top-quality illustrative prints intended for reproduction, this is a running-mate to Kodak Azo. Image tone is slightly warmer than Azo. Five contrast grades to match a wide range of negatives. This paper tones extremely well with either Kodak Brown Toner or Kodak Selenium Toner. White stock tint, fine-grained texture, lustre sheen.","Popular Photography, June 1951, page 99",scans/image00099.jpg
89,Kodak,Illustrators' Azo,F,notp,"For top-quality illustrative prints intended for reproduction, this is a running-mate to Kodak Azo. Image tone is slightly warmer than Azo. Five contrast grades to match a wide range of negatives. This paper tones extremely well with either Kodak Brown Toner or Kodak Selenium Toner. White stock tint, smooth texture, glossy sheen.","Popular Photography, June 1951, page 99",scans/image00099.jpg
90,Kodak,Velite,F,pmeasured,"No darkroom available? Then this is the paper. It's made for standard processing in ordinary room light. One contrast grade suits most negatives. Wonderful for teachers, demonstrators, and beginners in the photographic hobby. White stock tint, smooth texture, glossy sheen.","Popular Photography, June 1951, page 99",scans/image00099.jpg
91,Kodak,Velox,F,pmeasured,"Need an easy-to-handle paper for album and file prints? This is it. Six contrast grades, to fit every negative density scale, from the flattest up to the most extreme. Pleasant blue-black “tone is uniform through all six grades. Wide latitude in exposure and development time. White stock tint, smooth texture, glossy sheen.","Popular Photography, June 1951, page 99",scans/image00099.jpg
92,Kodak,Athena,B,pmeasured,"Top tonal quality and rich warm tones give this paper a niche of its own. Professionals prize it for fine portrait work and other prints of top calibre. Amateurs who make reasonably large negatives should test its potentialities. For extra warmth, after-tone Athena in Kodak Selenium Toner. Cream white stock tint, smooth texture, lustre sheen.","Popular Photography, June 1951, page 99",scans/image00099.jpg
93,Kodak,Athena,G,pmeasured,"Top tonal quality and rich warm tones give this paper a niche of its own. Professionals prize it for fine portrait work and other prints of top calibre. Amateurs who make reasonably large negatives should test its potentialities. For extra warmth, after-tone Athena in Kodak Selenium Toner. Cream white stock tint, fine-grained texture, lustre sheen.","Popular Photography, June 1951, page 99",scans/image00099.jpg
94,Kodak,Athena,Y,pmeasured,"Top tonal quality and rich warm tones give this paper a niche of its own. Professionals prize it for fine portrait work and other prints of top calibre. Amateurs who make reasonably large negatives should test its potentialities. For extra warmth, after-tone Athena in Kodak Selenium Toner. Cream white stock tint, silk texture, lustre sheen.","Popular Photography, June 1951, page 99",scans/image00099.jpg
95,Kodak,Portrait Proof,R,pmeasured,"This is a superb paper, with wider usefulness than its name implies. It yields a soft, luminous image—ideal for high-key, delicate subjects and atmospheric landscapes. It requires a negative whose shadows have full detail. Rough Tweed surface and warm image tone are fine for big prints; and the price is low. One contrast only, for normal negatives. Cream white stock tint, tweed texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
96,Kodak,Platino,F,pnotmeasured,"If you need a fine warm-tone paper and Kodak Opal is too slow—by all means choose Platino. Its rich emulsion yields prints of magnificent tonal range and quality; three contrasts accommodate most negatives; and there's a good choice of surfaces. For extra warmth, after-tone it with Kodak Brown Toner to a rich chocolate brown, This paper is gaining wide acceptance. White stock tint, smooth texture, glossy sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
96,Kodak,Platino,F,pnotmeasured,"Kodak Platino Paper is a rich 'warm black' paper, about half as fast as Kodabromide, and about three times as fast as Kodak Opal. It offers a tempting six-point combination of qualities—tonal richness, good working speed, three contrasts to accommodate most negatives, good choice of stock tints and surfaces, ease of manipulation, and adaptability to after-toning for extra warmth. Crisp, sparkling highlights and deep, velvety shadows—product of a thick, silver-rich emulsion. Natural warmth without special development—a true warm black that teams beautifully with cream white and old ivory paper tints. And speed that permits you to expose big 14x17 and 16x20 exhibition prints without counting “thousand-one, thousand-two” all night. Fits Every Subject. What subjects go best on Platino? Any subjects. Pick Platino F—glossy, pure white stock—for news, record, reproduction, and scientific prints.","Popular Photography, September 1951, page 89",scans/image00089.jpg
97,Kodak,Platino,G,pmeasured,"If you need a fine warm-tone paper and Kodak Opal is too slow—by all means choose Platino. Its rich emulsion yields prints of magnificent tonal range and quality; three contrasts accommodate most negatives; and there's a good choice of surfaces. For extra warmth, after-tone it with Kodak Brown Toner to a rich chocolate brown, This paper is gaining wide acceptance. Cream white stock tint, fine-grained texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
97,Kodak,Platino,G,pmeasured,"Kodak Platino Paper is a rich 'warm black' paper, about half as fast as Kodabromide, and about three times as fast as Kodak Opal. It offers a tempting six-point combination of qualities—tonal richness, good working speed, three contrasts to accommodate most negatives, good choice of stock tints and surfaces, ease of manipulation, and adaptability to after-toning for extra warmth. Crisp, sparkling highlights and deep, velvety shadows—product of a thick, silver-rich emulsion. Natural warmth without special development—a true warm black that teams beautifully with cream white and old ivory paper tints. And speed that permits you to expose big 14x17 and 16x20 exhibition prints without counting “thousand-one, thousand-two” all night. Fits Every Subject. What subjects go best on Platino? Any subjects. Choose Platino G—cream white, fine grained, lustre-for most exhibition work, and especially for high-ratio enlargements from small negatives. The fine-grained, delicately pebbled surface helps minimize film grain, with no material loss of image detail.","Popular Photography, September 1951, page 89",scans/image00089.jpg
98,Kodak,Platino,P,pnotmeasured,"If you need a fine warm-tone paper and Kodak Opal is too slow—by all means choose Platino. Its rich emulsion yields prints of magnificent tonal range and quality; three contrasts accommodate most negatives; and there's a good choice of surfaces. For extra warmth, after-tone it with Kodak Brown Toner to a rich chocolate brown, This paper is gaining wide acceptance. Old ivory stock tint, fine-grained texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
98,Kodak,Platino,P,pnotmeasured,"Kodak Platino Paper is a rich 'warm black' paper, about half as fast as Kodabromide, and about three times as fast as Kodak Opal. It offers a tempting six-point combination of qualities—tonal richness, good working speed, three contrasts to accommodate most negatives, good choice of stock tints and surfaces, ease of manipulation, and adaptability to after-toning for extra warmth. Crisp, sparkling highlights and deep, velvety shadows—product of a thick, silver-rich emulsion. Natural warmth without special development—a true warm black that teams beautifully with cream white and old ivory paper tints. And speed that permits you to expose big 14x17 and 16x20 exhibition prints without counting “thousand-one, thousand-two” all night. Fits Every Subject. What subjects go best on Platino? Any subjects. Choose Platino P-old ivory, fine grained, lustre—for most exhibition work, and especially for high-ratio enlargements from small negatives. The fine-grained, delicately pebbled surface helps minimize film grain, with no material loss of image detail.","Popular Photography, September 1951, page 89",scans/image00089.jpg
99,Kodak,Kodabromide,A,pmeasured,"Most popular of all Kodak enlarging papers for general use. Has the high speed and tonal characteristics of Resisto Rapid—rich blacks and clear sparkling whites—with a wider choice of contrast grades and surfaces. High exposure and development latitude make it easy-to-handle; physically hardened emulsion allows fast handling. White stock tint, smooth texture, lustre sheen. Folding stock.","Popular Photography, June 1951, page 100",scans/image00100.jpg
100,Kodak,Kodabromide,F,pmeasured,"Most popular of all Kodak enlarging papers for general use. Has the high speed and tonal characteristics of Resisto Rapid—rich blacks and clear sparkling whites—with a wider choice of contrast grades and surfaces. High exposure and development latitude make it easy-to-handle; physically hardened emulsion allows fast handling. White stock tint, smooth texture, glossy sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
100,Kodak,Kodabromide,F,pmeasured,glossy sheen,"Popular Photography, January 1953, page 73",scans/image00073.jpg
100,Kodak,Kodabromide,F,pmeasured,"...desired cool objectivity with maximum detail. To get it, he chose glossy Kodabromide F; its pure white stock tint, glass-smooth surface texture, and cool-to-neutral image tone all contributed to the impression he desired this print to convey.","Popular Photography, March 1953, page 82",scans/image00082.jpg
100,Kodak,Kodabromide,F,pmeasured,glossy,"Popular Photography, October 1953, page 93",scans/image00093.jpg
100,Kodak,Kodabromide,F,pmeasured,"Finally, we asked our photoengraver. After all, he has the practical problem of making good halftone plates from the print. Good clean blacks. Glossy sheen. Lots of snap. Don’t give me dull-surfaced prints or I'll have to grease ’em.","Popular Photography, November 1954, page 90",scans/image00090.jpg
101,Kodak,Kodabromide,N,pmeasured,"Most popular of all Kodak enlarging papers for general use. Has the high speed and tonal characteristics of Resisto Rapid—rich blacks and clear sparkling whites—with a wider choice of contrast grades and surfaces. High exposure and development latitude make it easy-to-handle; physically hardened emulsion allows fast handling. White stock tint, smooth texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
101,Kodak,Kodabromide,N,pmeasured,"smooth texture, lustre sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
102,Kodak,Mural,R,pmeasured,"Want some really big prints, or the interesting Tweed surface in a fast paper? Kodak Mural is designed for commercial studios that make wall-size murals—but it comes as small as 8x10, as well as in 40-inch-wide rolls. The warm tone is pleasing, and it’s a tough paper—made for fast, rough handling without damage. Well worth a try, in any size you can handle. Cream white stock tint, tweed texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
102,Kodak,Mural,R,pmeasured,for photomurals,"Popular Photography, January 1953, page 73",scans/image00073.jpg
102,Kodak,Mural,R,pmeasured,for photomurals,"Popular Photography, March 1953, page 81",scans/image00081.jpg
102,Kodak,Mural,R,pmeasured,"tweed texture, lustre sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
103,Kodak,Opal,B,pmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Cream white stock tint, smooth texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
103,Kodak,Opal,B,pmeasured,"smooth texture, lustre sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
104,Kodak,Opal,C,pmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Cream white stock tint, smooth texture, matte sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
104,Kodak,Opal,C,pmeasured,"smooth texture, matte sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
105,Kodak,Opal,G,pmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Cream white stock tint, fine-grained texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
105,Kodak,Opal,G,pmeasured,"For exhibition, Mr. Mansfield made his salon prints of “Minnow Catching” on Kodak Opal G, the long-time favorite of all salon papers.","Popular Photography, January 1953, page 73",scans/image00073.jpg
105,Kodak,Opal,G,pmeasured,"All his exhibition prints (except glossies) are on Opal—because it retains so much of the negative’s tonal range, offers many surfaces to fit the moods of various pictures, and can readily be toned cool or warm to enhance a pictorial mood.","Popular Photography, March 1953, page 82",scans/image00082.jpg
105,Kodak,Opal,G,pmeasured,"The rich darks and delicate light tones of the subject demanded a paper of fullest tone scale, plus the ability to separate closely spaced tones at both ends of the scale—and Opal excels on both these counts.","Popular Photography, March 1953, page 82",scans/image00082.jpg
105,Kodak,Opal,G,pmeasured,"Its full scale, delicacy of gradation, luminous image quality, and complete reliability were the controlling factors. The favorite of all salon papers.","Popular Photography, March 1953, page 82",scans/image00082.jpg
105,Kodak,Opal,G,pmeasured,"Opal’s warmth, its magnificent tonal range and delicacy, its moderate speed and response to manipulation...","Popular Photography, March 1953, page 81",scans/image00081.jpg
105,Kodak,Opal,G,pmeasured,"fine-grained texture, lustre sheen...This delicately pebbled, moderate-sheen paper is the most popular of all surfaces for exhibition prints and general enlarging. The fine-grained surface subdues negative grain with no serious loss of detail.","Popular Photography, October 1953, page 93",scans/image00093.jpg
105,Kodak,Opal,G,pmeasured,"Fourth man is an old-timer...Gives me everything I want for practically every subject I like. I think I’d like this one gold-toned to a rich brown. Might even try a paper negative; get rid of some of the fine detail and work for broader masses. I like surface textures in a print, and Opal has them all.","Popular Photography, November 1954, page 90",scans/image00090.jpg
